StoreID|TRANSACTION_ID|Date|TRANS_HOUR|TRANS_MINUTE|CASHIER_NUMBER|TERMINAL_NUMBER|UPC|Name|CATEGORY|CATEGORY_SUB_KEY_Name|DEPT_KEY_Name|DEPT_MASTER_KEY_Name|Quantity|Price|Sales|DAY_KEY|FiscalMonth|FiscalQtr|FiscalYear
6745|20181006451992|2018-10-06|14|26|175|2|4011|BANANAS YELLOW|PRODUCE|produce|PRODUCE FS|Produce|1|0.58|2.08|20181006|10|4|2018
6745|20181006452469|2018-10-06|14|34|230|4|4011|BANANAS YELLOW|PRODUCE|produce|PRODUCE FS|Produce|1|0.58|0.59|20181006|10|4|2018
6745|20181006448900|2018-10-06|13|35|230|4|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006449736|2018-10-06|13|48|230|4|7192156197|TOMBSTONE ORIGINAL SAU|FROZEN PIZZA & SNACKS|FROZ PIZZA TOMBSTONE|GROCERY FROZEN|Grocery|1|3.48|2.48|20181006|10|4|2018
6745|20181006449294|2018-10-06|13|41|145|3|2840043318|FRITO CHEETOS CRUNCHY|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|1.76|1.76|20181006|10|4|2018
6745|20181006449579|2018-10-06|13|46|230|4|8769200686|TRULY BERRY VARIETY PA||||Grocery|1|16.48|16.48|20181006|10|4|2018
6745|20181006452315|2018-10-06|14|31|175|2|82486260031|TAYLOR VEG/TURKEY/CHEE|PRODUCE|produce|PRODUCE FS|Produce|1|12.98|12.98|20181006|10|4|2018
6745|20181006448735|2018-10-06|13|32|110|7|4600028869|OEP TACO SEASON MIX|FOIL SAUCE MIXES|SAUCE FOIL MIX|GROCERY FS|Grocery|1|1.08|1.08|20181006|10|4|2018
6745|20181006449045|2018-10-06|13|37|145|3|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006453798|2018-10-06|14|56|175|4|8769200686|TRULY BERRY VARIETY PA||||Grocery|1|16.48|16.48|20181006|10|4|2018
6745|20181006453784|2018-10-06|14|56|145|3|4011|BANANAS YELLOW|PRODUCE|produce|PRODUCE FS|Produce|1|0.58|1.84|20181006|10|4|2018
6745|20181006449579|2018-10-06|13|46|230|4|8769200686|TRULY BERRY VARIETY PA||||Grocery|1|16.48|16.48|20181006|10|4|2018
6745|20181006450009|2018-10-06|13|53|135|2|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006449250|2018-10-06|13|40|135|2|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006448735|2018-10-06|13|32|110|7|4600028869|OEP TACO SEASON MIX|FOIL SAUCE MIXES|SAUCE FOIL MIX|GROCERY FS|Grocery|1|1.08|1.08|20181006|10|4|2018
6745|20181006449033|2018-10-06|13|37|230|4|4011|BANANAS YELLOW|PRODUCE|produce|PRODUCE FS|Produce|1|0.58|1.04|20181006|10|4|2018
6745|20181006454910|2018-10-06|15|15|135|2|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006453713|2018-10-06|14|55|110|7|72243060016|GTS SYNERGY GINGERBERR|NATURAL FOODS|NATURAL-REFRIGERATED|UNFI FOOD|Natural Organic|1|2.89|2.89|20181006|10|4|2018
6745|20181006449033|2018-10-06|13|37|230|4|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006449217|2018-10-06|13|40|145|3|1690|LITEHOUSE DRESSING COU|COUPONS|EXCELL AD COUPONS|GROC CARB BEV CANDY|Grocery|1|0.9|-0.9|20181006|10|4|2018
6745|20181006449579|2018-10-06|13|46|230|4|1340991810|SWT BBY RAY BBQ ORGINA|CATSUP MUSTARD SAUCES|SAUCE BBQ|GROCERY FS|Grocery|1|1.18|1.18|20181006|10|4|2018
6745|20181006449889|2018-10-06|13|51|145|3|7192156197|TOMBSTONE ORIGINAL SAU|FROZEN PIZZA & SNACKS|FROZ PIZZA TOMBSTONE|GROCERY FROZEN|Grocery|1|3.48|2.48|20181006|10|4|2018
6745|20181006449202|2018-10-06|13|40|610|12|23580000000|CHICKEN 8 PC DINNER HO|DELICATESSEN|DELI CHICKEN|DELI HOT SERVICE NFS|Deli|1|11.99|11.99|20181006|10|4|2018
6745|20181006449551|2018-10-06|13|45|110|7|1580006432|C&H DARK BROWN SUGAR|SUGAR|SUGAR POWD-BROWN|GROCERY FS|Grocery|1|2.18|2.18|20181006|10|4|2018
6745|20181006447579|2018-10-06|13|12|145|3|1122522153|VT TOWEL SNGLE RL 2 PL||||Grocery|1|0.5|0.5|20181006|10|4|2018
6745|20181006448275|2018-10-06|13|24|115|6|7287827543|HERDEZ RANCHERA RED SC|SPECIALTY FOODS|KEHE SPECIALTY HISPANIC|GAF FOOD|Natural Organic|1|1.68|1.68|20181006|10|4|2018
6745|20181006449250|2018-10-06|13|40|135|2|1600010610|GOLD MEDAL FLOUR|FLOUR|FLOUR ALL PURPOSE|GROCERY FS|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006449144|2018-10-06|13|39|230|4|85389700249|SPIKED SELTZER PRICKLY||||Grocery|1|7.98|7.98|20181006|10|4|2018
6745|20181006449359|2018-10-06|13|42|230|4|4498|GRAPES WHITE/GREEN SEE|PRODUCE|produce|PRODUCE FS|Produce|1|1.48|3.57|20181006|10|4|2018
6745|20181006452111|2018-10-06|14|28|230|4|1600010610|GOLD MEDAL FLOUR|FLOUR|FLOUR ALL PURPOSE|GROCERY FS|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006448505|2018-10-06|13|28|175|7|4048|LIMES|PRODUCE|produce|PRODUCE FS|Produce|2|0.48|0.96|20181006|10|4|2018
6745|20181006448608|2018-10-06|13|30|230|4|1540002556|WF GREEN SPLIT PEAS|DRY BEANS & RICE|BEANS PACKAGED|GROCERY FS|Grocery|1|1.94|1.94|20181006|10|4|2018
6745|20181006448444|2018-10-06|13|27|145|3|4562|CARROTS BULK|PRODUCE|produce|PRODUCE FS|Produce|1|0.98|1.26|20181006|10|4|2018
6745|20181006448444|2018-10-06|13|27|300|10|23556900000|BREAD DELI FARM STYLE|BAKERY PRODUCTS IN-STORE|BREADS IN-STORE|BAKERY IN STORE|Bakery|1|2.98|2.98|20181006|10|4|2018
6745|20181006448463|2018-10-06|13|27|115|6|7146418095|CARROTS PETITE BABY PE|PRODUCE|produce|PRODUCE FS|Produce|1|1.98|1.98|20181006|10|4|2018
6745|20181006448608|2018-10-06|13|30|230|4|660|PARTY ICE SMALL|UNKNOWN CATAGORY|ICE-PACKAGED-WNT|GROCERY FS|Grocery|1|1.18|1.18|20181006|10|4|2018
6745|20181006452848|2018-10-06|14|40|175|7|1600010610|GOLD MEDAL FLOUR|FLOUR|FLOUR ALL PURPOSE|GROCERY FS|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006451702|2018-10-06|14|21|175|2|4048|LIMES|PRODUCE|produce|PRODUCE FS|Produce|1|0.48|0.48|20181006|10|4|2018
6745|20181006448965|2018-10-06|13|36|110|7|4080|ASPARAGUS|PRODUCE|produce|PRODUCE FS|Produce|1|5.98|6.1|20181006|10|4|2018
6745|20181006449359|2018-10-06|13|42|230|4|4119123762|MEADOW GOLD MINT COOKI||||Grocery|1|3.78|3.78|20181006|10|4|2018
6745|20181006449594|2018-10-06|13|46|135|2|3680008086|PAWS CHKN RICE DOG FD|PET FOOD - DOG|DOG FOOD CANNED/POUCH|GROCERY NFS|Grocery|1|0.69|0.69|20181006|10|4|2018
6745|20181006449936|2018-10-06|13|52|230|4|3338366604|CARROTS BABY CUT 2 LB|PRODUCE|produce|PRODUCE FS|Produce|1|2.98|2.98|20181006|10|4|2018
6745|20181006452049|2018-10-06|14|27|115|6|4048|LIMES|PRODUCE|produce|PRODUCE FS|Produce|4|0.48|1.92|20181006|10|4|2018
6745|20181006452722|2018-10-06|14|38|175|2|7218063718|TONYS PIZZERIA CHEESE|FROZEN PIZZA & SNACKS|FROZ PIZZA TONYS|GROCERY FROZEN|Grocery|1|2.68|2.68|20181006|10|4|2018
6745|20181006452129|2018-10-06|14|28|115|6|4562|CARROTS BULK|PRODUCE|produce|PRODUCE FS|Produce|1|0.98|0.82|20181006|10|4|2018
6745|20181006448974|2018-10-06|13|36|135|2|4048|LIMES|PRODUCE|produce|PRODUCE FS|Produce|2|0.48|0.96|20181006|10|4|2018
6745|20181006454033|2018-10-06|15|0|110|7|4175701837|USA MINI BABYBEL SHARP|DELICATESSEN|DELI CHEESE PRE-PKGD|DELI SELF SERVICE FS|Deli|1|5.69|5.69|20181006|10|4|2018
6745|20181006448872|2018-10-06|13|34|145|3|4562|CARROTS BULK|PRODUCE|produce|PRODUCE FS|Produce|1|0.98|1.83|20181006|10|4|2018
6745|20181006454150|2018-10-06|15|2|145|3|2840037219|LAYS KETTLE COOKED ORI|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|3.28|3.28|20181006|10|4|2018
6745|20181006454712|2018-10-06|15|11|145|3|2183459631|HMPLR NJ BLACK FOREST|HAMS|HAM BONELESS WHOLE|MEAT DEPT DELI TO BE DELE|Meat|1|17.99|17.99|20181006|10|4|2018
6745|20181006454446|2018-10-06|15|7|135|2|1600010610|GOLD MEDAL FLOUR|FLOUR|FLOUR ALL PURPOSE|GROCERY FS|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006449490|2018-10-06|13|44|230|4|2840020059|LAYS LIGHTLY SALTED|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|3.39|3.39|20181006|10|4|2018
6745|20181006450272|2018-10-06|13|57|115|6|1600010610|GOLD MEDAL FLOUR|FLOUR|FLOUR ALL PURPOSE|GROCERY FS|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006449898|2018-10-06|13|51|115|6|7146418095|CARROTS PETITE BABY PE|PRODUCE|produce|PRODUCE FS|Produce|1|1.98|1.98|20181006|10|4|2018
6745|20181006454564|2018-10-06|15|9|145|3|4440015340|GORTONS POT CRNCH FISH|FROZEN FISH|FROZ FISH RETAIL|GROCERY FROZEN|Grocery|1|5.99|5.99|20181006|10|4|2018
6745|20181006454712|2018-10-06|15|11|145|3|1540017261|WF CNTRY SHREDD HASHBR|FROZEN POTATOES|FROZ POTATOES|GROCERY FROZEN|Grocery|1|2.28|2.28|20181006|10|4|2018
6745|20181006454150|2018-10-06|15|2|145|3|4450005188|HS LL CHEESE SMOKIES|WEINERS|WEINERS SMOKEES|MEAT DEPT DELI TO BE DELE|Meat|1|3.28|3.28|20181006|10|4|2018
6745|20181006454238|2018-10-06|15|3|110|7|23653000000|DELI SALAD BAR LARGE C|DELICATESSEN|DELI SALADS|DELI SELF SERVICE FS|Deli|1|6.99|3.36|20181006|10|4|2018
6745|20181006453560|2018-10-06|14|52|115|6|23215200000|BEEF TRI TIP STEAK BEE|BEEF|BEEF CH LOINS|MEAT|Meat|1|8.48|6.11|20181006|10|4|2018
6745|20181006449279|2018-10-06|13|41|110|7|4048|LIMES|PRODUCE|produce|PRODUCE FS|Produce|3|0.48|1.44|20181006|10|4|2018
6745|20181006449359|2018-10-06|13|42|230|4|4562|CARROTS BULK|PRODUCE|produce|PRODUCE FS|Produce|1|0.98|0.82|20181006|10|4|2018
6745|20181006447321|2018-10-06|13|8|145|3|4132124718|NAL BEEF TAMALES|PREPARED FOODS-CANNED & J|TAMALE AND CANNED SAUCE|GROCERY FS|Grocery|1|1.73|1.73|20181006|10|4|2018
6745|20181006448397|2018-10-06|13|26|135|2|2410010443|CHEEZ IT EXTRA TOASTY|CRACKERS|KEEBLER CRACKERS|GROCERY FS|Grocery|1|3.48|3.48|20181006|10|4|2018
6745|20181006448356|2018-10-06|13|25|145|3|81060602056|IDAHO PREMIUM MED CHED||||Meat|1|4.98|4.98|20181006|10|4|2018
6745|20181006448505|2018-10-06|13|28|175|7|1540001577|WF OLIVES SLICED RIPE|OLIVES|OLIVES CANNED|GROCERY FS|Grocery|3|0.85|2.55|20181006|10|4|2018
6745|20181006447579|2018-10-06|13|12|145|3|2840058929|FRITOS ORIGINAL|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|2.28|2.28|20181006|10|4|2018
6745|20181006449294|2018-10-06|13|41|145|3|1820025001|BUD LIGHT CAN|BEER|DSD BEERSINGLE 17 OZ & L|GROCERY BEER|Grocery|1|2.69|2.69|20181006|10|4|2018
6745|20181006448965|2018-10-06|13|36|110|7|85296200353|NORTHWEST GOURMET HONE|PEANUT BUTTER & HONEY|HONEY|PRODUCE FS|Produce|1|5.98|5.98|20181006|10|4|2018
6745|20181006451487|2018-10-06|14|18|230|4|3000001190|QK ENV INST OAT MAPB/S|HOT CEREALS|CEREAL COOKED|GROCERY FS|Grocery|1|2.98|2.98|20181006|10|4|2018
6745|20181006451992|2018-10-06|14|26|175|2|5000042444|FRISKIE CLSC CHX TUNA|PET FOOD - CAT|CAT FOOD CANNED/POUCH|GROCERY NFS|Grocery|6|0.5|3|20181006|10|4|2018
6745|20181006447904|2018-10-06|13|18|145|3|7313000732|ORO BREAD COUNTRY POTA|BAKERY PRODUCTS|ORO WHEAT BREAD|GROCERY BAKERY|Bakery|1|2.48|2.48|20181006|10|4|2018
6745|20181006447904|2018-10-06|13|18|145|3|7313000732|ORO BREAD COUNTRY POTA|BAKERY PRODUCTS|ORO WHEAT BREAD|GROCERY BAKERY|Bakery|1|2.48|2.48|20181006|10|4|2018
6745|20181006448774|2018-10-06|13|32|175|6|2840058929|FRITOS ORIGINAL|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|2.28|2.28|20181006|10|4|2018
6745|20181006451837|2018-10-06|14|23|230|4|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006452206|2018-10-06|14|30|145|3|7227339024|S&W RED KIDNEY BEANS|CANNED BEANS|BEANS KIDNEY CANNED|GROCERY FS|Grocery|1|0.98|0.98|20181006|10|4|2018
6745|20181006448872|2018-10-06|13|34|145|3|23224600000|BEEF MARROW BONES|FRESH MEAT - RETAIL|BEEF MISC MEATS|MEAT|Meat|1|2.78|5.06|20181006|10|4|2018
6745|20181006449368|2018-10-06|13|42|175|6|89732500080|TACO CHIC SALSA MED FR|POTATO CHIPS|DIP CANNED|DELI SELF SERVICE FS|Deli|1|5.99|5.99|20181006|10|4|2018
6745|20181006449551|2018-10-06|13|45|110|7|7495618057|HEBREW NATL KOSHER BEE||||Meat|1|5.48|5.48|20181006|10|4|2018
6745|20181006450190|2018-10-06|13|56|135|2|3680044644|FC CLOVER HONEY||||Grocery|1|4.63|4.63|20181006|10|4|2018
6745|20181006452825|2018-10-06|14|40|230|4|79844900211|PERRY CIDER BTL|BEER|DSD BEER-MICRO BREWERY|GROCERY BEER|Grocery|1|8.78|8.78|20181006|10|4|2018
6745|20181006452526|2018-10-06|14|35|175|2|7488007003|SB FRIED RICE SEASG MI|SPECIALTY FOODS|SPECIALTY ORIENTAL|GAF FOOD|Natural Organic|1|0.98|0.98|20181006|10|4|2018
6745|20181006448872|2018-10-06|13|34|145|3|7283000413|TILLAMOOK PEPPER JACK|CHEESE|CHEESE CHUNK/PIECES 16 OZ|MEAT DEPT DELI TO BE DELE|Meat|1|5.88|5.88|20181006|10|4|2018
6745|20181006448444|2018-10-06|13|27|145|3|1540001504|WF CLAMATO JUICE|VEG/FRUIT JUICE BOTTLED|JUICE MISC-WT|GROCERY FS|Grocery|1|1.88|1.88|20181006|10|4|2018
6745|20181006449736|2018-10-06|13|48|230|4|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006449889|2018-10-06|13|51|145|3|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006454179|2018-10-06|15|2|110|7|4799|TOMATOES GREENHOUSE HY|PRODUCE|produce|PRODUCE FS|Produce|1|1.48|2.77|20181006|10|4|2018
6745|20181006453752|2018-10-06|14|55|115|6|73215301598|EPIC SALMON BAR|NATURAL FOODS|NATURAL-GRANOLA/HEALTH BA|NATURAL GROCERY|Natural Organic|9|1.78|16.02|20181006|10|4|2018
6745|20181006453798|2018-10-06|14|56|175|4|4799585509|AMER SPIRIT YELLOW KIN|CIGARETTES & TOBACCO|CIGARETTES-PACK|GROCERY TOBACCO|Grocery|2|7.38|14.76|20181006|10|4|2018
6745|20181006449426|2018-10-06|13|43|135|2|7227339024|S&W RED KIDNEY BEANS|CANNED BEANS|BEANS KIDNEY CANNED|GROCERY FS|Grocery|1|0.98|0.98|20181006|10|4|2018
6745|20181006454597|2018-10-06|15|9|135|2|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006453824|2018-10-06|14|57|115|6|2310001006|PDGR CHOPPED BEEF DG F|PET FOOD - DOG|DOG FOOD CANNED/POUCH|GROCERY NFS|Grocery|1|1.36|1.36|20181006|10|4|2018
6745|20181006454236|2018-10-06|15|3|135|2|72047355709|GREETING CARDS $399|GREETING CARDS|HALLMARK CARDS|GENERAL MERCHANDISE|GM|1|3.99|3.99|20181006|10|4|2018
6745|20181006449335|2018-10-06|13|42|135|2|81060602056|IDAHO PREMIUM MED CHED||||Meat|1|4.98|4.98|20181006|10|4|2018
6745|20181006449279|2018-10-06|13|41|110|7|23339400000|PORK ROAST SHOULDER BI|PORK|PORK BUTTS|MEAT|Meat|1|1.68|11.92|20181006|10|4|2018
6745|20181006454910|2018-10-06|15|15|135|2|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006449358|2018-10-06|13|42|145|3|1207|MEAT DEPT 100 OFF LABE|NO CATEGORY|Default|MEAT|Meat|1|1|-1|20181006|10|4|2018
6745|20181006450296|2018-10-06|13|58|180|10|7310000890|IDSKOAL SNUS MINT CAN|CIGARETTES & TOBACCO|SNUFF < 1.2 OZ MONTANA|GROCERY TOBACCO|Grocery|1|4.79|4.79|20181006|10|4|2018
6745|20181006449736|2018-10-06|13|48|230|4|1540020264|WEST FAMILY SKIM MILK|DAIRY|MILK GALLON NON-FAT|GROCERY DAIRY|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006447551|2018-10-06|13|12|135|2|2410518000|GOLDNPLUMP ROASTED CHI|FRESH POULTRY|HONEYSUCKLE TURKEY|DELI HOT SERVICE NFS|Deli|1|6.99|6.99|20181006|10|4|2018
6745|20181006447747|2018-10-06|13|15|145|3|4735|PUMPKINS|PRODUCE|produce|PRODUCE FS|Produce|1|0.38|6.9|20181006|10|4|2018
6745|20181006447950|2018-10-06|13|19|135|2|7222010121|SUPER 1 HAMBURGER BUNS|BAKERY PRODUCTS|SNYDERS BREAD|GROCERY BAKERY|Bakery|1|0.98|0.98|20181006|10|4|2018
6745|20181006448608|2018-10-06|13|30|230|4|5150060911|PILL MST SUP CHOC CAKE|CAKE MIXES|CAKE MIX|GROCERY FS|Grocery|1|0.98|0.98|20181006|10|4|2018
6745|20181006448275|2018-10-06|13|24|115|6|4182001080|STEINFIELDS SAUERKRAUT|CANNED VEGETABLES|VEGT SAUERKRAUT-CANNED|GROCERY FS|Grocery|1|1.99|1.99|20181006|10|4|2018
6745|20181006447943|2018-10-06|13|19|175|7|76662625389|RAYBERN RST BEEF CHDR||||Grocery|1|4.99|4.99|20181006|10|4|2018
6745|20181006448444|2018-10-06|13|27|145|3|1540020290|WF SOUR CREAM PINTS|DAIRY|SOUR CREAM|GROCERY DAIRY|Grocery|1|1.63|1.63|20181006|10|4|2018
6745|20181006448170|2018-10-06|13|22|175|7|2970000141|IDAHOAN CRMY BTR H/S M|CANNED VEGETABLES|VEGT INST POTATOES|GROCERY FS|Grocery|1|0.48|0.48|20181006|10|4|2018
6745|20181006448735|2018-10-06|13|32|110|7|7222010121|SUPER 1 HAMBURGER BUNS|BAKERY PRODUCTS|SNYDERS BREAD|GROCERY BAKERY|Bakery|1|0.98|0.98|20181006|10|4|2018
6745|20181006449033|2018-10-06|13|37|230|4|5150060911|PILL MST SUP CHOC CAKE|CAKE MIXES|CAKE MIX|GROCERY FS|Grocery|1|0.98|0.98|20181006|10|4|2018
6745|20181006452202|2018-10-06|14|30|230|4|2640041032|DG BUTTERMILK CASE|DAIRY|DARIGOLD MILK|GROCERY DAIRY|Grocery|1|1.68|1.68|20181006|10|4|2018
6745|20181006451555|2018-10-06|14|19|110|7|3100019624|KID CUIS FUN NUGGET|FROZEN DINNERS & ENTREES|FROZEN REGULAR DINNERS|GROCERY FROZEN|Grocery|1|1.88|1.88|20181006|10|4|2018
6745|20181006448763|2018-10-06|13|32|230|4|4154873786|DREYER SC LT FRENCH VA|FROZEN ICE CREAM PRODUCTS|UNKNOWN SUB CATAGORY|GROCERY FROZEN|Grocery|1|2.88|2.88|20181006|10|4|2018
6745|20181006448178|2018-10-06|13|22|115|6|2113150692|MC TURKEY POT PIE||||Grocery|1|3.28|3.28|20181006|10|4|2018
6745|20181006447690|2018-10-06|13|14|230|4|1570005144|SWISS M CHOC SENS COCO|COCOA|COCOA|GROCERY FS|Grocery|1|1.48|1.48|20181006|10|4|2018
6745|20181006447950|2018-10-06|13|19|135|2|7222010121|SUPER 1 HAMBURGER BUNS|BAKERY PRODUCTS|SNYDERS BREAD|GROCERY BAKERY|Bakery|1|0.98|0.98|20181006|10|4|2018
6745|20181006448397|2018-10-06|13|26|135|2|1117964321|UNQ HOLOGRAM WINE GIFT|GIFT BAGS|GIFT BAGS|GENERAL MERCHANDISE|GM|1|1|1|20181006|10|4|2018
6745|20181006448013|2018-10-06|13|20|175|7|1138420646|ZOI GREEK YOGURT PEACH|DELI GROCERY|YOGURTS|GROCERY DAIRY|Grocery|1|0.88|0.88|20181006|10|4|2018
6745|20181006447766|2018-10-06|13|16|175|7|2500005433|SIMPLY ORANGEORIGINAL|DELI GROCERY|DELI-JUICE--REFRIGERATED|GROCERY DAIRY|Grocery|1|8.48|8.48|20181006|10|4|2018
6745|20181006447943|2018-10-06|13|19|175|7|3400000320|ALMOND JOY|CANDY|CANDY CHOCOLATE COUNT GDS|GROC CARB BEV CANDY|Grocery|1|0.99|0.99|20181006|10|4|2018
6745|20181006448463|2018-10-06|13|27|115|6|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|3.59|-3.59|20181006|10|4|2018
6745|20181006448914|2018-10-06|13|35|175|6|7065591007|MR & MRS T MARGARITA 5|SPECIALTY FOODS|SPECIALTY COCKTAIL MIXES|GAF FOOD|Natural Organic|1|6.68|6.68|20181006|10|4|2018
6745|20181006448085|2018-10-06|13|21|175|7|7800020640|SCHWEPPES GINGER ALE|BEVERAGE & MIXES|DSD BEVERAGES-POP MIXERS-|GROC CARB BEV CANDY|Grocery|1|1.98|1.98|20181006|10|4|2018
6745|20181006447950|2018-10-06|13|19|135|2|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|9.19|-9.19|20181006|10|4|2018
6745|20181006448240|2018-10-06|13|24|610|12|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|0.03|-2.75|20181006|10|4|2018
6745|20181006452440|2018-10-06|14|34|110|7|73738402004|SYRUP S/F RASPBERRY DA|FS BEVERAGESYRUPTOPPING|FS ESPRESSO SYRUPS|DELI SELF SERVICE FS|Deli|1|6.49|6.49|20181006|10|4|2018
6745|20181006451360|2018-10-06|14|16|175|2|4142117745|WRIGHTS LIQUID SMOKE|CATSUP MUSTARD SAUCES|SAUCE MISC|GROCERY FS|Grocery|1|1.99|1.99|20181006|10|4|2018
6745|20181006452061|2018-10-06|14|27|175|2|2840064205|DORITOS TAPATIO|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|3.99|3.99|20181006|10|4|2018
6745|20181006449294|2018-10-06|13|41|145|3|3000003050|QK ENRCH YELLOW CORN M|FLOUR|FLOUR CORN MEAL|GROCERY FS|Grocery|1|1.66|1.66|20181006|10|4|2018
6745|20181006448013|2018-10-06|13|20|175|7|4300029320|SURE JELL PECTIN|CANNING SUPPLIES|JAR SUPPLIES MISC-WT|GROCERY FS|Grocery|1|2.88|2.88|20181006|10|4|2018
6745|20181006448356|2018-10-06|13|25|145|3|7342000011|DAISY SOUR CREAM|DAIRY|SOUR CREAM|GROCERY DAIRY|Grocery|1|2.28|2.28|20181006|10|4|2018
6745|20181006448041|2018-10-06|13|20|115|6|29068600000|CHICKEN BREAST STFD JA|FRESH MEAT - RETAIL|POULTRY MISCELLANEOUS|MEAT|Meat|1|5.98|12.26|20181006|10|4|2018
6745|20181006448463|2018-10-06|13|27|115|6|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|3.59|3.59|20181006|10|4|2018
6745|20181006449308|2018-10-06|13|41|175|6|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|3.14|-3.14|20181006|10|4|2018
6745|20181006448240|2018-10-06|13|24|610|12|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|1|1|20181006|10|4|2018
6745|20181006448170|2018-10-06|13|22|175|7|2970000141|IDAHOAN CRMY BTR H/S M|CANNED VEGETABLES|VEGT INST POTATOES|GROCERY FS|Grocery|1|0.48|0.48|20181006|10|4|2018
6745|20181006448275|2018-10-06|13|24|115|6|7934100001|RESER PORK CHORIZO|SPECIALTY FOODS|KEHE SPECIALTY HISPANIC|MEAT DEPT DELI TO BE DELE|Meat|1|2.58|2.58|20181006|10|4|2018
6745|20181006448242|2018-10-06|13|24|135|2|4900003711|SPRITE DIET ZERO|BEVERAGE & MIXES|DSD BEVERAGES-POP12 PACK|GROC CARB BEV CANDY|Grocery|1|5.98|5.98|20181006|10|4|2018
6745|20181006448900|2018-10-06|13|35|230|4|4190008529|D PURE CTG CHS MIX IN||||Grocery|1|0.98|0.98|20181006|10|4|2018
6745|20181006452049|2018-10-06|14|27|115|6|1410004656|PEP FARM SLTD CARAMEL|COOKIES|PEP FARM MISC|GROCERY FS|Grocery|1|3.68|3.68|20181006|10|4|2018
6745|20181006452305|2018-10-06|14|31|230|4|2003|KAISER ROLL|BAKERY PRODUCTS IN-STORE|BUNS & DINNER ROLLS IN-ST|BAKERY IN STORE|Bakery|1|0.58|0.58|20181006|10|4|2018
6745|20181006452206|2018-10-06|14|30|145|3|7339000016|MENTOS MIXED FRUIT ROL|GUM & HARD ROLL CANDY|CANDY ROLLS-WNT|GROC CARB BEV CANDY|Grocery|1|0.88|0.88|20181006|10|4|2018
